Id,District Name,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
2017S000441    ,Nou Barris,Tuesday,January,17,10,Morning,1,0,1,2
2017S008131    ,Nou Barris,Monday,October,2,19,Afternoon,1,0,1,2
2017S000599    ,Nou Barris,Monday,January,23,9,Morning,1,0,1,2
2017S003852    ,Nou Barris,Monday,May,1,1,Night,3,0,3,2
2017S000934    ,Nou Barris,Friday,February,3,15,Afternoon,1,0,1,2
2017S001650    ,Nou Barris,Tuesday,February,28,15,Afternoon,1,0,1,2
2017S006426    ,Nou Barris,Sunday,July,23,10,Morning,1,0,1,2
2017S009125    ,Nou Barris,Saturday,November,4,18,Afternoon,2,0,2,4
2017S005204    ,Nou Barris,Wednesday,June,14,8,Morning,0,0,0,1
2017S000455    ,Nou Barris,Tuesday,January,17,12,Morning,1,0,1,1
2017S009123    ,Nou Barris,Saturday,November,4,19,Afternoon,1,0,1,2
2017S008061    ,Nou Barris,Friday,September,29,20,Afternoon,1,0,1,2
2017S008050    ,Nou Barris,Friday,September,29,17,Afternoon,2,0,2,2
2017S002442    ,Nou Barris,Monday,March,27,10,Morning,1,0,1,3
2017S006034    ,Nou Barris,Tuesday,July,11,17,Afternoon,1,0,1,2
2017S007663    ,Nou Barris,Saturday,September,16,8,Morning,1,0,1,1
2017S004540    ,Nou Barris,Monday,May,22,17,Afternoon,1,0,1,1
2017S004334    ,Nou Barris,Tuesday,May,16,7,Morning,1,0,1,2
2017S004305    ,Nou Barris,Monday,May,15,10,Morning,3,0,3,2
2017S007649    ,Nou Barris,Friday,September,15,20,Afternoon,1,0,1,2
2017S008686    ,Nou Barris,Friday,October,20,20,Afternoon,1,0,1,2
2017S003938    ,Nou Barris,Wednesday,May,3,23,Night,1,0,1,1
2017S003253    ,Nou Barris,Saturday,April,8,19,Afternoon,1,0,1,2
2017S010666    ,Nou Barris,Tuesday,December,26,12,Morning,1,0,1,2
2017S004135    ,Nou Barris,Tuesday,May,9,22,Night,1,0,1,2
2017S003614    ,Nou Barris,Saturday,April,22,19,Afternoon,1,0,1,1
2017S002569    ,Nou Barris,Friday,March,31,8,Morning,3,0,3,3
2017S002359    ,Nou Barris,Friday,March,24,11,Morning,2,0,2,2
2017S008740    ,Nou Barris,Sunday,October,22,19,Afternoon,1,0,1,1
2017S001634    ,Nou Barris,Tuesday,February,28,8,Morning,1,0,1,3
2017S009659    ,Nou Barris,Tuesday,November,21,10,Morning,1,0,1,1
2017S007702    ,Nou Barris,Sunday,September,17,15,Afternoon,1,0,1,1
2017S005549    ,Nou Barris,Monday,June,26,10,Morning,2,0,2,2
2017S004242    ,Nou Barris,Friday,May,12,19,Afternoon,0,0,0,2
2017S008414    ,Nou Barris,Thursday,October,12,15,Afternoon,1,0,1,1
2017S001660    ,Nou Barris,Tuesday,February,28,17,Afternoon,1,0,1,2
2017S010292    ,Nou Barris,Tuesday,December,12,18,Afternoon,1,0,1,1
2017S007317    ,Nou Barris,Friday,September,1,13,Morning,1,0,1,2
2017S001942    ,Nou Barris,Thursday,March,9,17,Afternoon,1,0,1,2
2017S010592    ,Nou Barris,Friday,December,22,12,Morning,1,0,1,2
2017S002537    ,Nou Barris,Thursday,March,30,10,Morning,1,0,1,2
2017S002568    ,Nou Barris,Friday,March,31,8,Morning,1,0,1,2
2017S009451    ,Nou Barris,Tuesday,November,14,20,Afternoon,1,0,1,2
2017S006738    ,Nou Barris,Thursday,August,3,16,Afternoon,1,0,1,2
2017S001593    ,Nou Barris,Sunday,February,26,19,Afternoon,0,1,1,3
2017S008959    ,Nou Barris,Monday,October,30,8,Morning,1,0,1,1
2017S006551    ,Nou Barris,Thursday,July,27,17,Afternoon,0,0,0,2
2017S005395    ,Nou Barris,Tuesday,June,20,8,Morning,1,0,1,1
2017S000562    ,Nou Barris,Friday,January,20,22,Night,7,0,7,3
2017S002165    ,Nou Barris,Friday,March,17,18,Afternoon,1,0,1,1
2017S010478    ,Nou Barris,Monday,December,18,18,Afternoon,1,0,1,2
2017S003519    ,Nou Barris,Thursday,April,20,10,Morning,1,0,1,2
2017S009861    ,Sant Andreu,Monday,November,27,10,Morning,1,0,1,3
2017S001848    ,Sant Andreu,Monday,March,6,16,Afternoon,1,0,1,2
2017S000010    ,Sant Andreu,Sunday,January,1,12,Morning,1,0,1,1
2017S003121    ,Sant Andreu,Tuesday,April,4,18,Afternoon,0,0,0,2
2017S008074    ,Sant Andreu,Saturday,September,30,17,Afternoon,2,0,2,2
2017S004823    ,Sant Andreu,Thursday,June,1,15,Afternoon,1,0,1,2
2017S001773    ,Sant Andreu,Saturday,March,4,3,Night,0,0,0,2
2017S001732    ,Sant Andreu,Thursday,March,2,18,Afternoon,0,1,1,2
2017S008803    ,Sant Andreu,Tuesday,October,24,16,Afternoon,1,0,1,1
2017S004786    ,Sant Andreu,Wednesday,May,31,15,Afternoon,0,0,0,2
2017S004936    ,Sant Andreu,Monday,June,5,22,Night,1,0,1,2
2017S002264    ,Sant Andreu,Tuesday,March,21,11,Morning,2,0,2,1
2017S003435    ,Sant Andreu,Monday,April,17,11,Morning,1,0,1,2
2017S007262    ,Sant Andreu,Wednesday,August,30,18,Afternoon,1,0,1,3
2017S006558    ,Sant Andreu,Thursday,July,27,20,Afternoon,1,0,1,1
2017S003579    ,Sant Andreu,Friday,April,21,9,Morning,1,0,1,1
2017S009414    ,Sant Andreu,Monday,November,13,18,Afternoon,1,0,1,2
2017S004729    ,Sant Andreu,Monday,May,29,16,Afternoon,1,0,1,2
2017S007489    ,Sant Andreu,Friday,September,8,17,Afternoon,0,0,0,1
2017S005423    ,Sant Andreu,Tuesday,June,20,9,Morning,1,0,1,2
2017S010648    ,Sant Andreu,Sunday,December,24,18,Afternoon,2,0,2,2
2017S009947    ,Sant Andreu,Wednesday,November,29,10,Morning,0,0,0,1
2017S007484    ,Sant Andreu,Friday,September,8,17,Afternoon,1,0,1,2
2017S004601    ,Sant Andreu,Wednesday,May,24,20,Afternoon,1,0,1,1
2017S003847    ,Sant Andreu,Sunday,April,30,19,Afternoon,1,0,1,2
2017S005563    ,Sant Andreu,Monday,June,26,15,Afternoon,1,0,1,2
2017S004921    ,Sant Andreu,Monday,June,5,1,Night,1,0,1,2
2017S008668    ,Sant Andreu,Friday,October,20,12,Morning,1,0,1,1
2017S002113    ,Sant Andreu,Thursday,March,16,11,Morning,1,0,1,1
2017S009240    ,Sant Andreu,Wednesday,November,8,18,Afternoon,1,0,1,2
2017S010569    ,Sant Andreu,Thursday,December,21,19,Afternoon,1,0,1,2
2017S003626    ,Sant Andreu,Sunday,April,23,15,Afternoon,0,0,0,2
2017S006771    ,Sant Andreu,Friday,August,4,23,Night,2,0,2,2
2017S007629    ,Sant Andreu,Friday,September,15,7,Morning,2,0,2,1
2017S006817    ,Sant Andreu,Monday,August,7,14,Afternoon,1,0,1,2
2017S009529    ,Sant Andreu,Thursday,November,16,19,Afternoon,0,0,0,2
2017S007665    ,Sant Andreu,Saturday,September,16,11,Morning,1,0,1,3
2017S003220    ,Sant Andreu,Friday,April,7,11,Morning,3,0,3,2
2017S007490    ,Sant Andreu,Friday,September,8,23,Night,1,0,1,2
2017S009113    ,Sant Andreu,Saturday,November,4,14,Afternoon,1,0,1,2
2017S003174    ,Sant Andreu,Thursday,April,6,4,Night,1,0,1,2
2017S002001    ,Sant Andreu,Saturday,March,11,20,Afternoon,1,0,1,2
2017S000380    ,Sant Andreu,Saturday,January,14,22,Night,2,0,2,2
2017S004376    ,Sant Andreu,Wednesday,May,17,13,Morning,2,0,2,2
2017S010079    ,Sant Andreu,Saturday,December,2,17,Afternoon,1,0,1,2
2017S006203    ,Sant Andreu,Sunday,July,16,18,Afternoon,2,0,2,2
2017S010694    ,Sant Andreu,Wednesday,December,27,12,Morning,1,0,1,2
2017S005848    ,Sant Andreu,Wednesday,July,5,9,Morning,1,0,1,2
2017S000568    ,Sant Andreu,Saturday,January,21,8,Morning,0,0,0,1
2017S001546    ,Sant Andreu,Friday,February,24,16,Afternoon,1,0,1,1
2017S000909    ,Sant Andreu,Thursday,February,2,16,Afternoon,1,0,1,1
2017S008140    ,Sant Andreu,Tuesday,October,3,6,Morning,1,0,1,1
2017S007689    ,Sant Andreu,Saturday,September,16,21,Afternoon,3,0,3,2
2017S007371    ,Sant Andreu,Monday,September,4,8,Morning,1,0,1,3
2017S005977    ,Sant Andreu,Sunday,July,9,23,Night,1,0,1,3
2017S008546    ,Sant Andreu,Tuesday,October,17,19,Afternoon,2,0,2,2
2017S000115    ,Sant Andreu,Thursday,January,5,12,Morning,1,0,1,2
2017S002475    ,Sant Andreu,Tuesday,March,28,14,Afternoon,2,0,2,2
2017S006545    ,Sant Andreu,Thursday,July,27,12,Morning,1,0,1,2
2017S000146    ,Sant Andreu,Saturday,January,7,8,Morning,1,0,1,2
2017S003833    ,Sant Andreu,Sunday,April,30,7,Morning,0,0,0,4
2017S000187    ,Sant Andreu,Monday,January,9,12,Morning,1,0,1,1
2017S008975    ,Sant Andreu,Monday,October,30,17,Afternoon,1,0,1,2
2017S008154    ,Sant Andreu,Tuesday,October,3,15,Afternoon,0,0,0,1
2017S006676    ,Sant Andreu,Wednesday,August,2,0,Night,1,0,1,1
2017S007101    ,Sant Andreu,Monday,August,21,11,Morning,1,0,1,1
2017S009091    ,Sant Andreu,Friday,November,3,17,Afternoon,1,0,1,2
2017S002129    ,Sant Andreu,Thursday,March,16,20,Afternoon,1,0,1,1
2017S010190    ,Sant Andreu,Sunday,December,3,20,Afternoon,0,0,0,2
2017S007020    ,Sant Andreu,Wednesday,August,16,17,Afternoon,1,0,1,2
2017S006730    ,Sant Andreu,Thursday,August,3,14,Afternoon,1,0,1,2
2017S009192    ,Sant Andreu,Tuesday,November,7,13,Morning,1,0,1,2
2017S007300    ,Sant Andreu,Thursday,August,31,13,Morning,2,0,2,2
2017S001367    ,Sant Andreu,Saturday,February,18,14,Afternoon,1,0,1,2
2017S010187    ,Sant Andreu,Thursday,December,7,1,Night,2,0,2,1
2017S001620    ,Sant Andreu,Monday,February,27,18,Afternoon,1,0,1,2
2017S003438    ,Sant Andreu,Monday,April,3,17,Afternoon,1,0,1,2
2017S010647    ,Sant Andreu,Monday,December,25,6,Morning,1,0,1,2
2017S005186    ,Sant Andreu,Tuesday,June,13,20,Afternoon,0,0,0,2
2017S009165    ,Sant Andreu,Monday,November,6,12,Morning,2,0,2,4
2017S006489    ,Sant Andreu,Tuesday,July,25,14,Afternoon,1,0,1,1
2017S009782    ,Sant Andreu,Friday,November,24,13,Morning,1,0,1,2
2017S004870    ,Sant Andreu,Friday,June,2,15,Afternoon,1,0,1,2
2017S006300    ,Unknown,Wednesday,July,19,11,Morning,1,0,1,1
2017S005733    ,Sant Martí,Saturday,July,1,18,Afternoon,1,0,1,2
2017S010692    ,Sant Martí,Wednesday,December,27,10,Morning,1,0,1,2
2017S009198    ,Sant Martí,Tuesday,November,7,14,Afternoon,1,0,1,2
2017S009210    ,Sant Martí,Tuesday,November,7,19,Afternoon,1,0,1,1
2017S004722    ,Sant Martí,Monday,May,29,12,Morning,2,0,2,1
2017S008922    ,Sant Martí,Saturday,October,28,9,Morning,1,0,1,1
2017S000302    ,Sant Martí,Thursday,January,12,19,Afternoon,1,0,1,2
2017S002458    ,Sant Martí,Monday,March,27,21,Afternoon,1,0,1,2
2017S000846    ,Sant Martí,Wednesday,February,1,9,Morning,1,0,1,2
2017S001826    ,Sant Martí,Monday,March,6,4,Night,1,0,1,2
2017S006269    ,Sant Martí,Tuesday,July,18,10,Morning,0,0,0,2
2017S002183    ,Sant Martí,Saturday,March,18,9,Morning,1,0,1,2
2017S009573    ,Sant Martí,Friday,November,17,21,Afternoon,2,0,2,2
2017S003048    ,Sant Martí,Sunday,April,2,21,Afternoon,1,0,1,3
2017S002462    ,Sant Martí,Tuesday,March,28,8,Morning,1,0,1,2
2017S009473    ,Sant Martí,Wednesday,November,15,15,Afternoon,1,0,1,2
2017S005133    ,Sant Martí,Monday,June,12,10,Morning,1,0,1,2
2017S001808    ,Sant Martí,Sunday,March,5,2,Night,3,0,3,2
2017S006641    ,Sant Martí,Monday,July,31,10,Morning,1,0,1,2
2017S004053    ,Sant Martí,Monday,May,8,7,Morning,0,0,1,1
2017S005890    ,Sant Martí,Thursday,July,6,13,Morning,0,0,0,2
2017S005279    ,Sant Martí,Friday,June,16,14,Afternoon,2,0,2,3
2017S002029    ,Sant Martí,Monday,March,13,13,Morning,1,0,1,2
2017S002471    ,Sant Martí,Tuesday,March,28,11,Morning,1,0,1,2
2017S001248    ,Sant Martí,Tuesday,February,14,19,Afternoon,1,0,1,2
2017S000958    ,Sant Martí,Saturday,February,4,20,Afternoon,1,0,1,1
2017S004598    ,Sant Martí,Wednesday,May,24,19,Afternoon,1,0,1,2
2017S000962    ,Sant Martí,Sunday,February,5,0,Night,1,0,1,2
2017S009048    ,Sant Martí,Thursday,November,2,12,Morning,1,0,1,2
2017S003988    ,Sant Martí,Friday,May,5,14,Afternoon,1,0,1,4
2017S010623    ,Sant Martí,Saturday,December,23,19,Afternoon,0,0,0,3
2017S004733    ,Sant Martí,Monday,May,29,18,Afternoon,1,0,1,1
2017S009846    ,Sant Martí,Sunday,November,26,13,Morning,1,0,1,2
2017S002046    ,Sant Martí,Tuesday,March,14,10,Morning,1,0,1,2
2017S005623    ,Sant Martí,Wednesday,June,28,9,Morning,1,0,1,1
2017S003180    ,Sant Martí,Thursday,April,6,10,Morning,1,0,1,2
2017S007573    ,Sant Martí,Wednesday,September,13,8,Morning,1,0,1,2
2017S010263    ,Sant Martí,Monday,December,11,21,Afternoon,1,0,1,2
2017S005889    ,Sant Martí,Thursday,July,6,12,Morning,1,0,1,2
2017S004599    ,Sant Martí,Wednesday,May,24,16,Afternoon,1,0,1,2
2017S001352    ,Sant Martí,Friday,February,17,22,Night,2,0,2,2
2017S008873    ,Sant Martí,Thursday,October,26,20,Afternoon,1,1,2,1
2017S009179    ,Sant Martí,Tuesday,November,7,8,Morning,2,0,2,1
2017S003560    ,Sant Martí,Friday,April,21,12,Morning,1,0,1,2
2017S002328    ,Sant Martí,Thursday,March,23,13,Morning,1,0,1,2
2017S007464    ,Sant Martí,Thursday,September,7,21,Afternoon,1,0,1,1
2017S010202    ,Sant Martí,Friday,December,8,1,Night,0,0,0,2
2017S006042    ,Sant Martí,Tuesday,July,11,16,Afternoon,1,0,1,2
2017S010563    ,Sant Martí,Thursday,December,21,15,Afternoon,2,0,2,2
2017S006917    ,Sant Martí,Friday,August,11,12,Morning,0,0,0,5
2017S010029    ,Sant Martí,Friday,December,1,10,Morning,1,0,1,2
2017S010570    ,Sant Martí,Thursday,December,21,18,Afternoon,1,0,1,1
2017S005301    ,Sant Martí,Saturday,June,17,2,Night,2,0,2,2
2017S003033    ,Sant Martí,Sunday,April,2,13,Morning,2,0,2,2
2017S000520    ,Sant Martí,Thursday,January,19,19,Afternoon,2,0,2,2
2017S009980    ,Sant Martí,Thursday,November,30,11,Morning,0,0,0,1
2017S004279    ,Sant Martí,Sunday,May,14,4,Night,0,0,0,1
2017S005302    ,Sant Martí,Saturday,June,17,2,Night,3,0,3,2
2017S006415    ,Sant Martí,Saturday,July,22,17,Afternoon,1,0,1,3
2017S008006    ,Sant Martí,Thursday,September,28,9,Morning,1,0,1,1
2017S003032    ,Sant Martí,Sunday,April,2,0,Night,0,0,0,2
2017S000601    ,Sant Martí,Monday,January,23,10,Morning,1,0,1,3
2017S010014    ,Sant Martí,Friday,December,1,2,Night,0,0,0,1
2017S005048    ,Sant Martí,Friday,June,9,12,Morning,1,0,1,2
2017S007624    ,Sant Martí,Thursday,September,14,20,Afternoon,1,0,1,2
2017S008028    ,Sant Martí,Friday,September,29,9,Morning,1,0,1,2
2017S009069    ,Sant Martí,Friday,November,3,7,Morning,0,0,0,2
2017S008856    ,Sant Martí,Thursday,October,26,8,Morning,1,0,1,1
2017S003868    ,Sant Martí,Tuesday,May,2,9,Morning,2,0,2,2
2017S006097    ,Sant Martí,Thursday,July,13,13,Morning,2,0,2,2
2017S009520    ,Sant Martí,Thursday,November,16,14,Afternoon,2,0,2,2
2017S007539    ,Sant Martí,Tuesday,September,12,0,Night,3,0,3,2
2017S008047    ,Sant Martí,Friday,September,29,16,Afternoon,4,0,4,2
2017S002439    ,Sant Martí,Monday,March,27,11,Morning,1,0,1,2
2017S004420    ,Sant Martí,Thursday,May,18,21,Afternoon,1,0,1,2
2017S009923    ,Sant Martí,Tuesday,November,28,14,Afternoon,1,0,1,2
2017S008102    ,Sant Martí,Sunday,October,1,21,Afternoon,2,0,2,2
2017S009389    ,Sant Martí,Monday,November,13,8,Morning,1,0,1,2
2017S007001    ,Sant Martí,Tuesday,August,15,17,Afternoon,2,0,2,2
2017S004129    ,Sant Martí,Tuesday,May,9,17,Afternoon,2,0,2,3
2017S003101    ,Sant Martí,Tuesday,April,4,10,Morning,1,0,1,1
2017S005858    ,Sant Martí,Wednesday,July,5,12,Morning,1,0,1,2
2017S008499    ,Sant Martí,Monday,October,16,10,Morning,1,0,1,2
2017S005979    ,Sant Martí,Monday,July,10,2,Night,1,0,1,1
2017S008115    ,Sant Martí,Monday,October,2,9,Morning,1,0,1,2
2017S003973    ,Sant Martí,Friday,May,5,2,Night,2,0,2,2
2017S007281    ,Sant Martí,Thursday,August,31,7,Morning,1,0,1,2
2017S007414    ,Sant Martí,Tuesday,September,5,15,Afternoon,1,0,1,1
2017S002131    ,Sant Martí,Thursday,March,16,22,Night,1,0,1,2
2017S007034    ,Sant Martí,Thursday,August,17,9,Morning,1,0,1,2
2017S009763    ,Sant Martí,Friday,November,24,6,Morning,1,0,1,2
2017S000214    ,Sant Martí,Tuesday,January,10,9,Morning,1,0,1,1
2017S009250    ,Sant Martí,Thursday,November,9,3,Night,1,0,1,1
2017S000162    ,Sant Martí,Saturday,January,7,21,Afternoon,2,0,2,2
2017S008453    ,Sant Martí,Saturday,October,14,1,Night,0,0,0,2
2017S008468    ,Sant Martí,Saturday,October,14,18,Afternoon,1,0,1,2
2017S000679    ,Sant Martí,Thursday,January,26,9,Morning,1,0,1,2
2017S000246    ,Sant Martí,Wednesday,January,11,7,Morning,1,0,1,2
2017S000512    ,Sant Martí,Thursday,January,19,13,Morning,1,0,1,2
2017S008534    ,Sant Martí,Tuesday,October,17,8,Morning,1,0,1,2
2017S002121    ,Sant Martí,Thursday,March,16,18,Afternoon,0,0,0,2
2017S004978    ,Sant Martí,Wednesday,June,7,11,Morning,1,0,1,4
2017S001101    ,Sant Martí,Thursday,February,9,19,Afternoon,1,0,1,1
2017S005561    ,Sant Martí,Monday,June,26,16,Afternoon,1,0,1,2
2017S008676    ,Sant Martí,Friday,October,20,14,Afternoon,1,0,1,2
2017S004624    ,Sant Martí,Thursday,May,25,17,Afternoon,1,0,1,2
2017S009052    ,Sant Martí,Thursday,November,2,16,Afternoon,3,0,3,2
2017S005304    ,Sant Martí,Saturday,June,17,5,Night,2,0,2,3
2017S010782    ,Sant Martí,Sunday,December,31,23,Night,3,0,3,4
2017S005349    ,Sant Martí,Monday,June,19,9,Morning,1,0,1,2
2017S001805    ,Sant Martí,Saturday,March,4,19,Afternoon,1,0,1,2
2017S007714    ,Sant Martí,Monday,September,18,9,Morning,2,0,2,1
2017S009401    ,Sant Martí,Monday,November,13,12,Morning,1,0,1,2
2017S004439    ,Sant Martí,Friday,May,19,15,Afternoon,0,0,0,1
2017S001710    ,Sant Martí,Thursday,March,2,7,Morning,1,0,1,2
2017S002010    ,Sant Martí,Sunday,March,12,14,Afternoon,1,0,1,3
2017S010212    ,Sant Martí,Saturday,December,9,6,Morning,2,0,2,2
2017S008157    ,Sant Martí,Tuesday,October,3,20,Afternoon,1,0,1,2
2017S000525    ,Sant Martí,Friday,January,20,8,Morning,1,0,1,1
2017S000808    ,Sant Martí,Monday,January,30,17,Afternoon,0,0,0,2
2017S007968    ,Sant Martí,Tuesday,September,26,21,Afternoon,1,0,1,1
2017S001372    ,Sant Martí,Saturday,February,18,18,Afternoon,1,0,1,2
2017S006294    ,Sant Martí,Wednesday,July,19,2,Night,1,2,3,2
2017S001448    ,Sant Martí,Tuesday,February,21,14,Afternoon,2,0,2,1
2017S006778    ,Sant Martí,Saturday,August,5,11,Morning,1,0,1,2
2017S008766    ,Sant Martí,Monday,October,23,14,Afternoon,4,0,4,4
2017S009382    ,Sant Martí,Sunday,November,12,13,Morning,2,0,2,2
2017S006720    ,Sant Martí,Thursday,August,3,9,Morning,1,0,1,2
2017S003013    ,Sant Martí,Saturday,April,1,16,Afternoon,1,0,1,2
2017S009175    ,Sant Martí,Tuesday,November,7,8,Morning,2,0,2,2
2017S010537    ,Sant Martí,Wednesday,December,20,14,Afternoon,1,0,1,2
2017S008745    ,Sant Martí,Sunday,October,22,20,Afternoon,1,0,1,1
2017S010665    ,Sant Martí,Tuesday,December,26,14,Afternoon,3,0,3,3
2017S004935    ,Sant Martí,Monday,June,5,21,Afternoon,1,0,1,2
2017S001956    ,Sant Martí,Thursday,March,9,18,Afternoon,1,0,1,2
2017S005039    ,Sant Martí,Friday,June,9,6,Morning,0,1,1,2
2017S001637    ,Sant Martí,Tuesday,February,28,8,Morning,1,0,1,1
2017S009513    ,Sant Martí,Thursday,November,16,17,Afternoon,1,0,1,1
2017S006681    ,Sant Martí,Wednesday,August,2,10,Morning,2,0,2,2
2017S007008    ,Sant Martí,Wednesday,August,16,11,Morning,1,0,1,1
2017S010544    ,Sant Martí,Wednesday,December,20,19,Afternoon,1,0,1,1
2017S003349    ,Ciutat Vella,Wednesday,April,12,23,Night,1,0,1,2
2017S002251    ,Ciutat Vella,Monday,March,20,23,Night,4,0,4,2
2017S002159    ,Ciutat Vella,Friday,March,17,19,Afternoon,1,0,1,1
2017S000858    ,Ciutat Vella,Wednesday,February,1,10,Morning,1,0,1,2
2017S000331    ,Ciutat Vella,Friday,January,13,17,Afternoon,1,0,1,3
2017S007223    ,Ciutat Vella,Monday,August,28,18,Afternoon,1,0,1,2
2017S008829    ,Ciutat Vella,Wednesday,October,25,13,Morning,1,0,1,2
2017S009204    ,Ciutat Vella,Tuesday,November,7,11,Morning,1,0,1,2
2017S003195    ,Ciutat Vella,Thursday,April,6,14,Afternoon,1,0,1,1
2017S008567    ,Sant Martí,Wednesday,October,18,8,Morning,1,0,1,2
2017S005198    ,Sant Martí,Tuesday,June,13,22,Night,0,0,0,2
2017S001428    ,Sant Martí,Tuesday,February,21,9,Morning,1,0,1,2
2017S006208    ,Sant Martí,Sunday,July,16,23,Night,0,0,0,1
2017S009309    ,Sant Martí,Friday,November,10,14,Afternoon,1,0,1,1
2017S009344    ,Sant Martí,Friday,November,10,20,Afternoon,1,0,1,2
2017S006776    ,Ciutat Vella,Saturday,August,5,11,Morning,3,0,3,2
2017S009785    ,Sant Martí,Friday,November,24,15,Afternoon,1,0,1,2
2017S007077    ,Sant Martí,Saturday,August,19,8,Morning,1,0,1,1
2017S006483    ,Sant Martí,Tuesday,July,25,8,Morning,1,0,1,2
2017S004872    ,Sant Martí,Friday,June,2,18,Afternoon,1,0,1,2
2017S008949    ,Sant Martí,Sunday,October,29,19,Afternoon,1,0,1,2
2017S007576    ,Ciutat Vella,Wednesday,September,13,9,Morning,1,0,1,2
2017S000391    ,Ciutat Vella,Sunday,January,15,17,Afternoon,0,0,0,1
2017S002335    ,Ciutat Vella,Thursday,March,23,16,Afternoon,1,0,1,1
2017S004274    ,Sant Martí,Sunday,May,14,0,Night,0,0,0,2
2017S009234    ,Sant Martí,Tuesday,November,7,13,Morning,1,0,1,2
2017S005009    ,Sant Martí,Thursday,June,8,8,Morning,1,0,1,2
2017S000963    ,Ciutat Vella,Sunday,February,5,3,Night,1,0,1,2
2017S009122    ,Sant Martí,Saturday,November,4,18,Afternoon,1,0,1,1
2017S007076    ,Sant Martí,Saturday,August,19,5,Night,0,0,0,1
2017S010430    ,Ciutat Vella,Sunday,December,17,20,Afternoon,1,0,1,2
2017S010504    ,Ciutat Vella,Tuesday,December,19,13,Morning,1,0,1,1
2017S004363    ,Ciutat Vella,Wednesday,May,17,5,Night,1,0,1,1
2017S005107    ,Ciutat Vella,Saturday,June,10,20,Afternoon,1,0,1,1
2017S009339    ,Ciutat Vella,Saturday,November,11,1,Night,1,0,1,1
2017S005960    ,Ciutat Vella,Sunday,July,9,4,Night,0,0,0,3
2017S003070    ,Ciutat Vella,Monday,April,3,16,Afternoon,1,0,1,2
2017S008646    ,Ciutat Vella,Friday,October,20,2,Night,0,0,0,1
2017S004672    ,Ciutat Vella,Friday,May,26,20,Afternoon,1,0,1,2
2017S005284    ,Ciutat Vella,Friday,June,16,17,Afternoon,1,0,1,2
2017S008762    ,Ciutat Vella,Monday,October,23,14,Afternoon,1,0,1,2
2017S008572    ,Ciutat Vella,Wednesday,October,18,8,Morning,1,0,1,1
2017S001125    ,Ciutat Vella,Friday,February,10,14,Afternoon,1,0,1,2
2017S007731    ,Ciutat Vella,Monday,September,18,14,Afternoon,0,0,0,1
2017S001807    ,Ciutat Vella,Sunday,March,5,0,Night,1,0,1,1
2017S009507    ,Ciutat Vella,Thursday,November,16,13,Morning,2,0,2,5
2017S006706    ,Ciutat Vella,Wednesday,August,2,21,Afternoon,1,0,1,2
2017S001511    ,Ciutat Vella,Thursday,February,23,22,Night,2,0,2,1
2017S006099    ,Ciutat Vella,Thursday,July,13,14,Afternoon,1,0,1,2
2017S006132    ,Ciutat Vella,Thursday,July,13,23,Night,1,0,1,2
2017S000341    ,Ciutat Vella,Friday,January,13,21,Afternoon,2,0,2,2
2017S000155    ,Ciutat Vella,Saturday,January,7,14,Afternoon,1,0,1,2
2017S005595    ,Ciutat Vella,Tuesday,June,27,12,Morning,2,0,2,2
2017S000859    ,Ciutat Vella,Tuesday,January,31,19,Afternoon,0,0,0,2
2017S006329    ,Ciutat Vella,Thursday,July,20,9,Morning,1,0,1,2
2017S006822    ,Ciutat Vella,Monday,August,7,17,Afternoon,1,0,1,2
2017S004112    ,Ciutat Vella,Tuesday,May,9,12,Morning,1,0,1,2
2017S001607    ,Ciutat Vella,Monday,February,27,14,Afternoon,1,0,1,1
2017S007338    ,Ciutat Vella,Saturday,September,2,5,Night,1,0,1,2
2017S008007    ,Ciutat Vella,Thursday,September,28,16,Afternoon,2,0,2,2
2017S002547    ,Ciutat Vella,Wednesday,March,29,17,Afternoon,1,0,1,2
2017S004829    ,Ciutat Vella,Thursday,June,1,17,Afternoon,0,0,0,2
2017S005397    ,Ciutat Vella,Monday,June,19,13,Morning,2,0,2,2
2017S004297    ,Ciutat Vella,Monday,May,15,6,Morning,1,0,1,2
2017S010770    ,Ciutat Vella,Saturday,December,30,16,Afternoon,1,0,1,1
2017S004004    ,Ciutat Vella,Saturday,May,6,10,Morning,0,0,0,1
2017S001119    ,Ciutat Vella,Friday,February,10,12,Morning,1,0,1,3
